train_id,train_number,train_name,train_type
5983,95205,"BL5",SF
5984,95206,"BL14",SF
5985,95207,"BL7",SF
5986,95208,"BL18",SF
5987,95209,"BL9",SF
5988,95210,"BL46",SF
5989,95211,"BL11",SF
5990,95212,"BL48",SF
5991,95213,"BL13",SF
5992,95214,"DBL2",SF
5993,95215,"BL15",SF
5994,95216,"BL30",SF
5995,95217,"BL17",SF
5996,95218,"BL32",SF
5997,95219,"BL19",SF
5998,95220,"BL34",SF
5999,95221,"BL21",SF
6000,95222,"BL36",SF
6001,95223,"BL23",SF
6002,95224,"BL38",SF
6003,95225,"BL25",SF
6004,95226,"BL40",SF
6005,95227,"DBL1",SF
6006,95228,"BL42",SF
6007,95229,"BL29",SF
6008,95230,"BL44",SF
6009,95231,"BL31",SF
6010,95232,"BL50",SF
6011,95233,"BL33",SF
6012,95234,"BL54",SF
6013,95235,"BL35",SF
6014,95236,"BL56",SF
6015,95237,"BL37",SF
6016,95239,"BL39",SF
6017,95241,"BL51",SF
6018,95301,"DA1",SF
6019,95302,"A12",SF
6020,95303,"A11",SF
6021,95304,"A14",SF
6022,95305,"A13",SF
6023,95306,"A16",SF
6024,95307,"A15",SF
6025,95308,"A18",SF
6026,95309,"A17",SF
6027,95310,"A20",SF
6028,95311,"A19",SF
6029,95312,"A22",SF
6030,95313,"A21",SF
6031,95314,"A24",SF
6032,95315,"A23",SF
6033,95316,"A26",SF
6034,95317,"A41",SF
6035,95318,"A32",SF
6036,95319,"A45",SF
6037,95320,"A58",SF
6038,95321,"A47",SF
6039,95322,"DA2",SF
6040,95323,"A49",SF
6041,95324,"A46",SF
6042,95325,"A51",SF
6043,95326,"A48",SF
6044,95327,"A55",SF
6045,95328,"A50",SF
6046,95329,"DA3",SF
6047,95330,"A52",SF
6048,95332,"A54",SF
6049,95334,"A56",SF
6050,95336,"A62",SF
6051,95338,"A64",SF
6052,95340,"DA4",SF
6053,95342,"DA6",SF
6054,95401,"N7",SF
6055,95402,"N6",SF
6056,95403,"N9",SF
6057,95404,"N8",SF
6058,95405,"N11",SF
6059,95406,"N10",SF
6060,95407,"N13",SF
6061,95408,"N12",SF
6062,95409,"N15",SF
6063,95410,"N14",SF
6064,95411,"N17",SF
6065,95412,"N16",SF
6066,95413,"N19",SF
6067,95414,"N18",SF
6068,95415,"N21",SF
6069,95416,"N20",SF
6070,95417,"N23",SF
6071,95418,"N22",SF
6072,95419,"N25",SF
6073,95420,"N24",SF
6074,95421,"N27",SF
6075,95422,"N26",SF
6076,95423,"N29",SF
6077,95424,"N28",SF
6078,95425,"N33",SF
6079,95426,"N30",SF
6080,95428,"N32",SF
6081,95430,"N34",SF
6082,95501,"AN5",SF
6083,95502,"AN6",SF
6084,95503,"AN9",SF
6085,95504,"AN8",SF
6086,95505,"AN11",SF
6087,95506,"AN16",SF
6088,95507,"AN15",SF
6089,95508,"AN18",SF
6090,95509,"AN19",SF
6091,95510,"AN20",SF
6092,95511,"AN21",SF
6093,95512,"AN22",SF
6094,95513,"AN23",SF
6095,95514,"AN26",SF
6096,95515,"AN25",SF
6097,95516,"AN30",SF
6098,95517,"AN27",SF
6099,95601,"TL9",SF
6100,95602,"TL14",SF
6101,95603,"TL11",SF
6102,95604,"TL20",SF
6103,95605,"TL13",SF
6104,95606,"TL22",SF
6105,95607,"TL17",SF
6106,95608,"TL46",SF
6107,95609,"TL19",SF
6108,95610,"TL48",SF
6109,95611,"TL43",SF
6110,95612,"TL50",SF
6111,95613,"TL45",SF
6112,95614,"TL52",SF
6113,95615,"TL49",SF
6114,95616,"TL54",SF
6115,95617,"TL51",SF
6116,95619,"TL53",SF
6117,95701,"K1",SF
6118,95702,"KW2",SF
6119,95703,"K11",SF
6120,95704,"K14",SF
6121,95705,"K19",SF
6122,95706,"DK4",SF
6123,95707,"K21",SF
6124,95708,"K20",SF
6125,95709,"K27",SF
6126,95710,"K28",SF
6127,95711,"K33",SF
6128,95712,"K30",SF
6129,95713,"DK5",SF
6130,95714,"K32",SF
6131,95715,"K41",SF
6132,95716,"K34",SF
6133,95717,"K53",SF
6134,95718,"K36",SF
6135,95719,"K73",SF
6136,95720,"K42",SF
6137,95721,"KW1",SF
6138,95722,"DK10",SF
6139,95723,"DK15",SF
6140,95724,"K56",SF
6141,95725,"DK17",SF
6142,95726,"K76",SF
6143,95727,"K89",SF
6144,95728,"K94",SF
6145,95729,"DK21",SF
6146,95730,"DK20",SF
6147,95731,"K95",SF
6148,95732,"K98",SF
6149,95733,"K101",SF
6150,95734,"DK22",SF
6151,95735,"DK27",SF
6152,95736,"K102",SF
6153,95737,"K103",SF
6154,95738,"K106",SF
6155,95739,"K111",SF
6156,95740,"K112",SF
6157,95741,"K115",SF
6158,95742,"K116",SF
6159,95743,"K119",SF
6160,95744,"K128",SF
6161,95745,"K121",SF
6162,95746,"K138",SF
6163,95801,"DL35",SF
6164,95802,"DL8",SF
6165,95804,"DL26",SF
6166,95805,"DL49",SF
6167,95808,"DL 28",SF
6168,95901,"T17",SF
6169,95902,"T8",SF
6170,95903,"T27",SF
6171,95904,"T36",SF
6172,95905,"T33",SF
6173,95906,"T42",SF
6174,95907,"T43",SF
6175,95908,"T50",SF
6176,95909,"T107",SF
6177,95910,"T62",SF
6178,95911,"T117",SF
6179,95912,"T74",SF
6180,95913,"T127",SF
6181,95919,"T131",SF
6182,96001,"SKP1",SF
6183,96002,"SKP2",SF
6184,96003,"KP1",SF
6185,96004,"SKP4",SF
6186,96005,"SKP3",SF
6187,96006,"SKP6",SF
6188,96007,"SKP5",SF
6189,96008,"SKP8",SF
6190,96009,"SKP7",SF
6191,96010,"SKP10",SF
6192,96011,"SKP9",SF
6193,96012,"SKP12",SF
6194,96013,"SKP11",SF
6195,96014,"SKP14",SF
6196,96015,"SKP13",SF
6197,96016,"SKP16",SF
6198,96017,"SKP15",SF
6199,96018,"SKP18",SF
6200,96019,"KP 15",SF
6201,96020,"KP14",SF
6202,96022,"SKP20",SF
6203,96101,"S1",SF
6204,96102,"S2",SF
6205,96103,"TS1",SF
6206,96104,"S4",SF
6207,96105,"TS3",SF
6208,96106,"S6",SF
6209,96107,"S3",SF
6210,96108,"TS2",SF
6211,96109,"S5",SF
6212,96110,"TS4",SF
6213,96111,"TS5",SF
6214,96112,"S50",SF
6215,96113,"TS7",SF
6216,96115,"TS9",SF
6217,96117,"TS11",SF
6218,96119,"S39",SF
6219,96121,"S41",SF
6220,96201,"CBL1",SF
6221,96202,"BL2",SF
6222,96203,"TBL1",SF
6223,96204,"BL4",SF
6224,96205,"BL27",SF
6225,96206,"BL6",SF
6226,96207,"TBL3",SF
6227,96208,"TBL2",SF
6228,96209,"TBL5",SF
6229,96210,"BL12",SF
6230,96211,"TBL7",SF
6231,96212,"BL16",SF
6232,96213,"BL41",SF
6233,96214,"BL20",SF
6234,96215,"BL43",SF
6235,96216,"BL22",SF
6236,96217,"TBL9",SF
6237,96218,"BL24",SF
6238,96219,"BL45",SF
6239,96220,"BL26",SF
6240,96221,"BL47",SF
6241,96222,"BL28",SF
6242,96223,"BL49",SF
6243,96224,"BL52",SF
6244,96225,"BL53",SF
6245,96226,"BL58",SF
6246,96227,"DBL3",SF
6247,96228,"BL60",SF
6248,96232,"CBL2",SF
6249,96234,"BL62",SF
6250,96301,"A1",SF
6251,96302,"A2",SF
6252,96303,"A3",SF
6253,96304,"A4",SF
6254,96305,"A5",SF
6255,96306,"A6",SF
6256,96307,"A7",SF
6257,96308,"A8",SF
6258,96309,"A9",SF
6259,96310,"A10",SF
6260,96311,"A25",SF
6261,96312,"A28",SF
6262,96313,"A27",SF
6263,96314,"A30",SF
6264,96315,"A29",SF
6265,96316,"A34",SF
6266,96317,"A31",SF
6267,96318,"A36",SF
6268,96319,"A33",SF
6269,96320,"A38",SF
6270,96321,"A35",SF
6271,96322,"A40",SF
6272,96323,"A37",SF
6273,96324,"A42",SF
6274,96325,"A39",SF
6275,96326,"A44",SF
6276,96327,"TA1",SF
6277,96328,"A60",SF
6278,96329,"A43",SF
6279,96330,"A66",SF
6280,96331,"TA3",SF
6281,96332,"A68",SF
6282,96333,"A57",SF
6283,96334,"A70",SF
6284,96335,"A59",SF
6285,96336,"A72",SF
6286,96337,"A61",SF
6287,96339,"DA5",SF
6288,96341,"A63",SF
6289,96343,"A65",SF
6290,96345,"A67",SF
6291,96401,"N1",SF
6292,96402,"N2",SF
6293,96403,"N3",SF
6294,96404,"N4",SF
6295,96405,"N5",SF
6296,96406,"N36",SF
6297,96407,"TN1",SF
6298,96409,"N31",SF
6299,96501,"TLAN1",SF
6300,96502,"AN2",SF
6301,96503,"KAN1",SF
6302,96504,"AN4",SF
6303,96505,"TAN1",SF
6304,96506,"TAN2",SF
6305,96507,"AN1",SF
6306,96508,"AN10",SF
6307,96509,"AN3",SF
6308,96510,"AN12",SF
6309,96511,"KAN3",SF
6310,96512,"AN14",SF
6311,96513,"AN7",SF
6312,96514,"TAN4",SF
6313,96515,"TAN3",SF
6314,96516,"AN24",SF
6315,96517,"AN13",SF
6316,96518,"AN28",SF
6317,96519,"AN17",SF
6318,96520,"AN32",SF
6319,96521,"AN29",SF
6320,96522,"TAN6",SF
6321,96524,"KAN2",SF
6322,96601,"CTL1",SF
6323,96602,"TL2",SF
6324,96603,"CTL3",SF
6325,96604,"TL4",SF
6326,96605,"TL1",SF
6327,96606,"TL6",SF
6328,96607,"TL3",SF
6329,96608,"TL8",SF
6330,96609,"CTL5",SF
6331,96610,"TL10",SF
6332,96611,"TL5",SF
6333,96612,"TL12",SF
6334,96613,"TL7",SF
6335,96614,"TL16",SF
6336,96615,"TTL1",SF
6337,96616,"DTL2",SF
6338,96617,"TL15",SF
6339,96618,"TL18",SF
6340,96619,"TL21",SF
6341,96620,"TTL2",SF
6342,96621,"TL23",SF
6343,96622,"TL24",SF
6344,96623,"TL25",SF
6345,96624,"TL26",SF
6346,96625,"TL27",SF
6347,96626,"TL28",SF
6348,96627,"TL29",SF
6349,96628,"TL30",SF
6350,96629,"TL31",SF
6351,96630,"TL32",SF
6352,96631,"TL33",SF
6353,96632,"TL34",SF
6354,96633,"TL35",SF
6355,96634,"TL36",SF
6356,96635,"TL37",SF
6357,96636,"TL38",SF
6358,96637,"TL39",SF
6359,96638,"TL40",SF
6360,96639,"TL41",SF
6361,96640,"TL42",SF
6362,96641,"TL47",SF
6363,96642,"TL44",SF
6364,96643,"TL55",SF
6365,96644,"TTL4",SF
6366,96645,"TL57",SF
6367,96646,"TL56",SF
6368,96647,"TL59",SF
6369,96648,"TL58",SF
6370,96649,"TL61",SF
6371,96650,"TL60",SF
6372,96651,"TL63",SF
6373,96652,"TL62",SF
6374,96653,"TL65",SF
6375,96654,"TL64",SF
6376,96655,"TL67",SF
6377,96656,"TL66",SF
6378,96657,"TL71",SF
6379,96658,"TTL6",SF
6380,96660,"TTL8",SF
6381,97000,"K2",SF
6382,97001,"CK1",SF
6383,97003,"CK3",SF
6384,97004,"K4",SF
6385,97005,"CK5",SF
6386,97006,"K6",SF
6387,97007,"CK7",SF
6388,97008,"K8",SF
6389,97009,"CK9",SF
6390,97010,"K10",SF
6391,97011,"K3",SF
6392,97012,"DK2",SF
6393,97013,"CK11",SF
6394,97014,"K12",SF
6395,97015,"K5",SF
6396,97016,"K16",SF
6397,97017,"K7",SF
6398,97018,"K18",SF
6399,97019,"K9",SF
6400,97020,"K22",SF
6401,97021,"K13",SF
6402,97022,"K24",SF
6403,97023,"DK1",SF
6404,97024,"K26 L SPL",SF
6405,97025,"K15",SF
6406,97026,"DK6",SF
6407,97027,"K17",SF
6408,97028,"DK8",SF
6409,97029,"K23",SF
6410,97030,"K38",SF
6411,97031,"K25",SF
6412,97032,"K40",SF
6413,97033,"TK1",SF
6414,97034,"K44",SF
6415,97035,"DK3",SF
6416,97036,"K46",SF
6417,97037,"K29",SF
6418,97038,"K48",SF
6419,97039,"K31",SF
6420,97040,"K50",SF
6421,97041,"K35",SF
6422,97042,"CK2",SF
6423,97043,"DK7",SF
6424,97044,"K52",SF
6425,97045,"DK9",SF
6426,97046,"TK2",SF
6427,97047,"K37",SF
6428,97048,"K54",SF
6429,97049,"K39",SF
6430,97050,"DK12",SF
6431,97051,"CK13",SF
6432,97052,"K58",SF
6433,97053,"K43",SF
6434,97054,"K60",SF
6435,97055,"K45",SF
6436,97056,"TK4",SF
6437,97057,"K47",SF
6438,97058,"K62",SF
6439,97059,"K49",SF
6440,97060,"K64",SF
6441,97061,"K51",SF
6442,97062,"K66",SF
6443,97063,"DK11",SF
6444,97064,"CK4",SF
6445,97065,"K55",SF
6446,97066,"K68",SF
6447,97067,"K57",SF
6448,97068,"K70",SF
6449,97069,"K59",SF
6450,97070,"K72",SF
6451,97071,"K61",SF
6452,97072,"DK14",SF
6453,97073,"TK3",SF
6454,97074,"K74",SF
6455,97075,"K63",SF
6456,97076,"K78",SF
6457,97077,"CK15",SF
6458,97078,"K80",SF
6459,97079,"K65",SF
6460,97080,"K82",SF
6461,97081,"K67",SF
6462,97082,"K84",SF
6463,97083,"K69",SF
6464,97084,"K86",SF
6465,97085,"K71",SF
6466,97086,"TK6",SF
6467,97087,"DK13",SF
6468,97088,"K88",SF
6469,97089,"K75",SF
6470,97090,"K90",SF
6471,97091,"K77",SF
6472,97092,"DK16",SF
6473,97093,"K79",SF
6474,97094,"TK8",SF
6475,97095,"K81",SF
6476,97096,"K92",SF
6477,97097,"CK17",SF
6478,97098,"DK18",SF
6479,97099,"CK19",SF
6480,97100,"K96",SF
6481,97101,"K83",SF
6482,97102,"K100",SF
6483,97103,"K85",SF
6484,97104,"K104",SF
6485,97105,"K87",SF
6486,97106,"K108",SF
6487,97107,"DK19",SF
6488,97108,"K110",SF
6489,97109,"CK21",SF
6490,97110,"DK24",SF
6491,97111,"K91",SF
6492,97112,"K114",SF
6493,97113,"K93",SF
6494,97114,"K118",SF
6495,97115,"DK23",SF
6496,97116,"CK6",SF
6497,97117,"K97",SF
6498,97118,"TK10",SF
6499,97119,"K99",SF
6500,97120,"DK26",SF
6501,97121,"DK25",SF
6502,97122,"K120",SF
6503,97123,"DK29",SF
6504,97124,"K122",SF
6505,97125,"K105",SF
6506,97126,"DK28",SF
6507,97127,"K107",SF
6508,97128,"K124",SF
6509,97129,"K109",SF
6510,97130,"TK12",SF
6511,97131,"CK23",SF
6512,97132,"DK30",SF
6513,97133,"K113",SF
6514,97134,"DK32",SF
6515,97135,"DK31",SF
6516,97136,"K126",SF
6517,97137,"DK33",SF
6518,97138,"DK34",SF
6519,97139,"K117",SF
6520,97140,"CK8",SF
6521,97141,"DK35",SF
6522,97142,"K130",SF
6523,97143,"DK37",SF
6524,97144,"K132",SF
6525,97145,"DK39",SF
6526,97146,"K134",SF
6527,97147,"K123",SF
6528,97148,"CK10",SF
6529,97149,"K125",SF
6530,97150,"TK14",SF
6531,97151,"K127",SF
6532,97152,"TK16",SF
6533,97153,"K129",SF
6534,97155,"DK41",SF
6535,97201,"DL1",SF
6536,97202,"DL2",SF
6537,97203,"DL3",SF
6538,97204,"DL4",SF
6539,97205,"DL5",SF
6540,97206,"DL6",SF
6541,97207,"DL7",SF
6542,97208,"DL10",SF
6543,97209,"DL9",SF
6544,97210,"DL12",SF
6545,97211,"DL11",SF
6546,97212,"DDL2",SF
6547,97213,"DL13",SF
6548,97214,"DL14",SF
6549,97215,"DL15",SF
6550,97216,"DL16",SF
6551,97217,"DL17",SF
6552,97218,"DL18",SF
6553,97219,"DL19",SF
6554,97220,"DL20",SF
6555,97221,"DL21",SF
6556,97222,"DL22",SF
6557,97223,"DL23",SF
6558,97224,"DL24",SF
6559,97225,"DL25",SF
6560,97227,"DL27",SF
6561,97228,"DL28",SF
6562,97229,"DL29",SF
6563,97230,"DL30",SF
6564,97231,"DL31",SF
6565,97232,"DL32",SF
6566,97233,"DL33",SF
6567,97234,"DDL4",SF
6568,97235,"DDL1",SF
6569,97236,"DL34",SF
6570,97237,"DDL3",SF
6571,97238,"DL36",SF
6572,97239,"DL37",SF
6573,97240,"DL38",SF
6574,97241,"DL39",SF
6575,97242,"DL40",SF
6576,97243,"DL41",SF
6577,97244,"DL42",SF
6578,97245,"DL43",SF
6579,97246,"DL44",SF
6580,97247,"DDL5",SF
6581,97248,"DL46",SF
6582,97249,"DL45",SF
6583,97250,"DL48",SF
6584,97251,"DL47",SF
6585,97252,"DL50",SF
6586,97254,"DDL6",SF
6587,97255,"DL51",SF
6588,97256,"DL52",SF
6589,97258,"DL54",SF
6590,97260,"DDL8",SF
6591,97301,"T1",SF
6592,97302,"T2",SF
6593,97303,"T3",SF
6594,97304,"T4",SF
6595,97305,"T5",SF
6596,97306,"T6",SF
6597,97307,"T7",SF
6598,97308,"T10",SF
6599,97309,"T9",SF
6600,97310,"T12",SF
6601,97311,"T11",SF
6602,97312,"T14",SF
6603,97313,"T13",SF
6604,97314,"T16",SF
6605,97315,"T15",SF
6606,97316,"T18",SF
6607,97317,"T19",SF
6608,97318,"T20",SF
6609,97319,"T21",SF
6610,97320,"T22",SF
6611,97321,"T23",SF
6612,97322,"T24",SF
6613,97323,"T25",SF
6614,97324,"T26",SF
6615,97325,"T29",SF
6616,97326,"T28",SF
6617,97327,"T31",SF
6618,97328,"T30",SF
6619,97329,"T35",SF
6620,97330,"T32",SF
6621,97331,"T37",SF
6622,97332,"T34",SF
6623,97333,"T39",SF
6624,97334,"T38",SF
6625,97335,"T41",SF
6626,97336,"T4O",SF
6627,97337,"T45",SF
6628,97338,"T44",SF
6629,97339,"T47",SF
6630,97340,"T46",SF
6631,97341,"T49",SF
6632,97342,"T48",SF
6633,97343,"T51",SF
6634,97344,"T52",SF
6635,97345,"T53",SF
6636,97346,"T54",SF
6637,97347,"T55",SF
6638,97348,"T56",SF
6639,97349,"T57",SF
6640,97350,"T58",SF
6641,97351,"T59",SF
6642,97352,"T60",SF
6643,97353,"T61",SF
6644,97354,"T64",SF
6645,97355,"T63",SF
6646,97356,"T66",SF
6647,97357,"T65",SF
6648,97358,"T68",SF
6649,97359,"T67",SF
6650,97360,"T70",SF
6651,97361,"T69",SF
6652,97362,"T72",SF
6653,97363,"T 71",SF
6654,97364,"T76",SF
6655,97365,"T 73",SF
6656,97366,"T78",SF
6657,97367,"T 75",SF
6658,97368,"T80",SF
6659,97369,"T 77",SF
6660,97370,"T82",SF
6661,97371,"T79",SF
6662,97372,"T 84",SF
6663,97373,"T81",SF
6664,97374,"T 86",SF
6665,97375,"DT1",SF
6666,97376,"T 88",SF
6667,97377,"T83",SF
6668,97378,"T90",SF
6669,97379,"T85",SF
6670,97380,"T92",SF
6671,97381,"T87",SF
6672,97382,"T94",SF
6673,97383,"T89",SF
6674,97384,"DT2",SF
6675,97385,"T91",SF
6676,97386,"T96",SF
6677,97387,"T93",SF
6678,97388,"T98",SF
6679,97389,"T95",SF
6680,97390,"T100",SF
6681,97391,"T97",SF
6682,97392,"T102",SF
6683,97393,"T99",SF
6684,97394,"T104",SF
6685,97395,"T101",SF
6686,97396,"T106",SF
6687,97397,"T103",SF
6688,97398,"T108",SF
6689,97399,"T105",SF
6690,97400,"T110",SF
6691,97401,"T109",SF
6692,97402,"T112",SF
6693,97403,"T111",SF
6694,97404,"T114",SF
6695,97405,"T113",SF
6696,97406,"DT4",SF
6697,97407,"T115",SF
6698,97408,"T116",SF
6699,97409,"DT3",SF
6700,97410,"DT6",SF
6701,97411,"T119",SF
6702,97412,"T118",SF
6703,97413,"T121",SF
6704,97414,"T120",SF
6705,97415,"DT5",SF
6706,97416,"T122",SF
6707,97417,"T123",SF
6708,97418,"T124",SF
6709,97419,"T125",SF
6710,97420,"DT8",SF
6711,97421,"T129",SF
6712,97422,"T126",SF
6713,97424,"DT10",SF
6714,97425,"T133",SF
6715,97426,"T128",SF
6716,97427,"T135",SF
6717,97428,"T130",SF
6718,97429,"DT7",SF
6719,97430,"DT12",SF
6720,97431,"T137",SF
6721,97432,"T132",SF
6722,97433,"T139",SF
6723,97434,"T134",SF
6724,97435,"T141",SF
6725,97436,"T136",SF
6726,97437,"T143",SF
6727,97438,"T138",SF
6728,97439,"T145",SF
6729,97440,"T140",SF
6730,97441,"T147",SF
6731,97442,"DT14",SF
6732,97444,"T146",SF
6733,97445,"T149",SF
6734,97446,"T148",SF
6735,97501,"G1",SF
6736,97502,"G2",SF
6737,97503,"G3",SF
6738,97504,"G4",SF
6739,97601,"C1",SF
6740,97602,"C2",SF
6741,97603,"C3",SF
6742,97604,"C4",SF
6743,97605,"C5",SF
6744,97606,"C6",SF
6745,97607,"C7",SF
6746,97608,"C8",SF
6747,97609,"C9",SF
6748,97610,"C10",SF
6749,97611,"C11",SF
6750,97612,"C 12",SF
6751,97613,"C13",SF
6752,97614,"C14",SF
6753,97615,"C15",SF
6754,97616,"C16",SF
6755,97617,"C17",SF
6756,97618,"C18",SF
6757,97619,"C19",SF
6758,97620,"C20",SF
6759,97621,"C21",SF
6760,97622,"C22",SF
6761,97623,"C23",SF
6762,97624,"C24",SF
6763,97625,"C25",SF
6764,97626,"C26",SF
6765,97627,"C27",SF
6766,97628,"C28",SF
6767,97629,"C29",SF
6768,97630,"C30",SF
6769,97631,"C31",SF
6770,97632,"C32",SF
6771,97633,"C33",SF
6772,97634,"C34",SF
6773,97635,"C35",SF
6774,97636,"C36",SF
6775,97637,"C37",SF
6776,97638,"C 38",SF
6777,97639,"C39",SF
6778,97640,"C 40",SF
6779,97641,"C41",SF
6780,97642,"C42",SF
6781,97643,"C43",SF
6782,97644,"C44",SF
6783,97645,"C45",SF
6784,97646,"C46",SF
6785,97647,"C47",SF
6786,97648,"C48",SF
6787,97649,"C49",SF
6788,97651,"C51",SF
6789,97653,"C53",SF
6790,97655,"C55",SF
6791,98000,"PL2",SF
6792,98001,"PL1",SF
6793,98002,"PL4",SF
6794,98003,"PL3",SF
6795,98004,"PL6",SF
6796,98005,"PL5",SF
6797,98006,"PL8",SF
6798,98007,"PL7",SF
6799,98008,"PL10",SF
6800,98009,"PL9",SF
6801,98010,"PL12",SF
6802,98011,"PL11",SF
6803,98012,"PL14",SF
6804,98013,"VPL3",SF
6805,98014,"PL16",SF
6806,98015,"PL13",SF
6807,98016,"PL18",SF
6808,98017,"PL15",SF
6809,98018,"PLVD2",SF
6810,98019,"PL17",SF
6811,98020,"PL20",SF
6812,98022,"PL22",SF
6813,98023,"PL19",SF
6814,98024,"PL24",SF
6815,98025,"PL21",SF
6816,98026,"PL VD4",SF
6817,98027,"PL23",SF
6818,98028,"PL26",SF
6819,98029,"PL25",SF
6820,98030,"PL28",SF
6821,98031,"PLVD1",SF
6822,98032,"PL VD6",SF
6823,98033,"PL27",SF
6824,98034,"PL30",SF
6825,98035,"PL 29",SF
6826,98036,"PL32",SF
6827,98037,"PL 31",SF
6828,98038,"PL34",SF
6829,98039,"PL 33",SF
6830,98040,"PLVD8",SF
6831,98041,"PL 35",SF
6832,98042,"PL36",SF
6833,98043,"PL 37",SF
6834,98044,"PL38",SF
6835,98045,"PL 39",SF
6836,98046,"PL40",SF
6837,98047,"PL 41",SF
6838,98048,"PL42",SF
6839,98049,"PL43",SF
6840,98050,"PL44",SF
6841,98051,"PLVD3",SF
6842,98052,"PL46",SF
6843,98053,"PL45",SF
6844,98054,"PL48",SF
6845,98055,"PL 47",SF
6846,98056,"PL50",SF
6847,98057,"PL 49",SF
6848,98058,"PL52",SF
6849,98059,"PL 51",SF
6850,98060,"PL54",SF
6851,98061,"PL53",SF
6852,98062,"PL56",SF
6853,98063,"PL 55",SF
6854,98064,"PL58",SF
6855,98065,"PL57",SF
6856,98066,"PL60",SF
6857,98067,"PL59",SF
6858,98068,"PL62",SF
6859,98069,"PL 61",SF
6860,98070,"PL64",SF
6861,98071,"PL 63",SF
6862,98072,"PL66",SF
6863,98073,"PL 65",SF
6864,98074,"PL68",SF
6865,98075,"PL67",SF
6866,98076,"PL70",SF
6867,98077,"PL69",SF
6868,98078,"PL72",SF
6869,98079,"PL71",SF
6870,98080,"PL74",SF
6871,98081,"PL73",SF
6872,98082,"PL76",SF
6873,98083,"PL 73",SF
6874,98084,"PL78",SF
6875,98085,"PL 75",SF
6876,98087,"PL 77",SF
6877,98088,"PL82",SF
6878,98089,"PL 79",SF
6879,98090,"PL84",SF
6880,98091,"PL 81",SF
6881,98092,"PL86",SF
6882,98093,"PL83",SF
6883,98094,"PL88",SF
6884,98095,"PL85",SF
6885,98096,"PL90",SF
6886,98097,"PL87",SF
6887,98098,"PL92",SF
6888,98099,"PL89",SF
6889,98100,"PL94",SF
6890,98101,"PL91",SF
6891,98102,"PL96",SF
6892,98103,"PLVD7",SF
6893,98104,"PL98",SF
6894,98105,"PL 93",SF
6895,98106,"PL100",SF
6896,98107,"PL 95",SF
6897,98108,"PL102",SF
6898,98109,"PL 97",SF
6899,98110,"PL104",SF
6900,98111,"PL 99",SF
6901,98112,"PL106",SF
6902,98113,"PL 101",SF
6903,98114,"PL108",SF
6904,98115,"PL 103",SF
6905,98116,"PL110",SF
6906,98117,"PL 105",SF
6907,98118,"PL112",SF
6908,98119,"PL 107",SF
6909,98120,"PL114",SF
6910,98121,"PL 109",SF
6911,98122,"PL116",SF
6912,98123,"PL 111",SF
6913,98124,"PL118",SF
6914,98125,"PL113",SF
6915,98126,"PL120",SF
6916,98127,"PL115",SF
6917,98128,"PL122",SF
6918,98129,"PL117",SF
6919,98130,"PL124",SF
6920,98131,"PL119",SF
6921,98132,"PL126",SF
6922,98133,"PLVD9",SF
6923,98135,"PL121",SF
6924,98136,"PL128",SF
6925,98137,"PL123",SF
6926,98138,"PL130",SF
6927,98139,"PL125",SF
6928,98140,"PL132",SF
6929,98141,"PL127",SF
6930,98142,"PL134",SF
6931,98143,"PLVD11",SF
6932,98144,"PLVD12",SF
6933,98145,"PL129",SF
6934,98146,"PL136",SF
6935,98147,"PL131",SF
6936,98148,"PL138",SF
6937,98149,"PLVD13",SF
6938,98150,"PL140",SF
6939,98151,"PL 133",SF
6940,98152,"PL142",SF
6941,98153,"PL 135",SF
6942,98154,"PL144",SF
6943,98155,"PL 137",SF
6944,98156,"PL146",SF
6945,98157,"PL139",SF
6946,98158,"PL148",SF
6947,98159,"PL141",SF
6948,98160,"PL150",SF
6949,98161,"PL143",SF
6950,98162,"PL152",SF
6951,98163,"PL145",SF
6952,98164,"PL154",SF
6953,98165,"PL147",SF
6954,98166,"VPL2",SF
6955,98167,"PLVD15",SF
6956,98168,"PL156",SF
6957,98169,"PL149",SF
6958,98170,"PL158",SF
6959,98171,"PL151",SF
6960,98172,"PL160",SF
6961,98173,"PLVD17",SF
6962,98174,"PL162",SF
6963,98175,"PL153",SF
6964,98176,"PL164",SF
6965,98177,"PLVD19",SF
6966,98178,"PL166",SF
6967,98179,"PL155",SF
6968,98180,"PL168",SF
6969,98181,"PLVD21",SF
6970,98182,"PL170",SF
6971,98183,"PL157",SF
6972,98184,"PL172",SF
6973,98185,"PL 159",SF
6974,98186,"PL174",SF
6975,98187,"PLVD23",SF
6976,98188,"PL176",SF
6977,98189,"PL 161",SF
6978,98190,"PL178",SF
6979,98191,"PL 163",SF
6980,98192,"PL180",SF
6981,98193,"PL 165",SF
6982,98194,"PL182",SF
6983,98195,"PL 167",SF
6984,98196,"BRPL4",SF
6985,98197,"PL 169",SF
6986,98198,"PL184",SF
6987,98199,"PL 171",SF
6988,98200,"VPL4",SF
6989,98201,"PL 173",SF
6990,98202,"PL186",SF
6991,98203,"PL175",SF
6992,98204,"PL188",SF
6993,98205,"PL 177",SF
6994,98207,"PL 179",SF
6995,98208,"BRPL2",SF
6996,98209,"PL 181",SF
6997,98211,"PL 183",SF
6998,98213,"PL185",SF
6999,98214,"BRPL6",SF
7000,98215,"PL187",SF
7001,98300,"BR2",SF
